date,carrier,manufacturer,device_nm,product_group_nm,storage,dealer,join_type,support_type,rate_plan,rate_plan_month_fee,retail_price,total_support_fee,dealer_subsidy,origin_installment_principal,origin_month_device_price,origin_month_price,month_rate_plan_price,installment_principal,month_device_price,month_price,margin,margin_amount
2025. 7. 14,KT,애플,AIP16P(M),아이폰 16 프로 맥스,256GB,맥스,번호이동,공시,Y 스페셜,100000.0,2497000.0,690000.0,650000.0,1157000.0,48208.0,148208.0,100000,1257000.0,52375.0,152375.0,0.08643042350907519,100000.0
2025. 7. 14,KT,애플,AIP16P(M),아이폰 16 프로 맥스,256GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,2497000.0,690000.0,650000.0,1157000.0,48208.0,138208.0,90000,1257000.0,52375.0,142375.0,0.08643042350907519,100000.0
2025. 7. 14,KT,애플,AIP16P(M),아이폰 16 프로 맥스,256GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,2497000.0,433500.0,200000.0,1863500.0,77646.0,138646.0,61000,1993945.0,83081.0,144081.0,0.07,130445.0
2025. 7. 14,KT,애플,AIP16P(M),아이폰 16 프로 맥스,256GB,맥스,번호이동,공시,5G 슬림 4GB(이월),37000.0,1892000.0,241500.0,110000.0,1540500.0,64188.0,82700.0,18513,1648335.0,68681.0,87194.0,0.07,107835.0
2025. 7. 14,KT,애플,AIP16P(M),아이폰 16 프로 맥스,256GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2497000.0,690000.0,510000.0,1297000.0,54042.0,164042.0,110000,1397000.0,58208.0,168208.0,0.07710100231303008,100000.0
2025. 7. 14,KT,애플,AIP16P(M),아이폰 16 프로 맥스,256GB,맥스,기기변경,공시,Y 스페셜,100000.0,2497000.0,690000.0,510000.0,1297000.0,54042.0,154042.0,100000,1397000.0,58208.0,158208.0,0.07710100231303008,100000.0
2025. 7. 14,KT,애플,AIP16P(M),아이폰 16 프로 맥스,256GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,2497000.0,690000.0,510000.0,1297000.0,54042.0,144042.0,90000,1397000.0,58208.0,148208.0,0.07710100231303008,100000.0
2025. 7. 14,KT,애플,AIP16P(M),아이폰 16 프로 맥스,256GB,맥스,기기변경,공시,5G 심플 30GB,61000.0,2497000.0,433500.0,150000.0,1913500.0,79729.0,140729.0,61000,2047445.0,85310.0,146310.0,0.07,133945.0
2025. 7. 14,KT,애플,AIP16P(M),아이폰 16 프로 맥스,256GB,맥스,기기변경,공시,5G 슬림 4GB(이월),37000.0,1892000.0,241500.0,60000.0,1590500.0,66271.0,84784.0,18513,1701835.0,70910.0,89423.0,0.07,111335.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1342000.0,632500.0,180000.0,529500.0,22062.0,132062.0,110000,629576.0,26232.0,136232.0,0.189,100076.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,신규가입,공시,Y 스페셜,100000.0,1342000.0,575000.0,180000.0,587000.0,24458.0,124458.0,100000,687000.0,28625.0,128625.0,0.17035775127768313,100000.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1342000.0,575000.0,130000.0,637000.0,26542.0,116542.0,90000,737009.0,30709.0,120709.0,0.157,100009.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,신규가입,공시,5G 심플 30GB,61000.0,1342000.0,381800.0,150000.0,810200.0,33758.0,94758.0,61000,910200.0,37925.0,98925.0,0.12342631449024932,100000.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,신규가입,공시,5G 슬림 4GB(이월),37000.0,1342000.0,241500.0,110000.0,990500.0,41271.0,59784.0,18513,1090540.0,45439.0,63952.0,0.101,100040.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1342000.0,632500.0,700000.0,9500.0,396.0,110396.0,110000,109500.0,4562.0,114562.0,10.526315789473685,100000.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,번호이동,공시,Y 스페셜,100000.0,1342000.0,575000.0,650000.0,117000.0,4875.0,104875.0,100000,217035.0,9043.0,109043.0,0.855,100035.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1342000.0,575000.0,650000.0,117000.0,4875.0,94875.0,90000,217035.0,9043.0,99043.0,0.855,100035.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,1342000.0,381800.0,200000.0,760200.0,31675.0,92675.0,61000,860546.0,35856.0,96856.0,0.132,100346.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,번호이동,공시,5G 슬림 4GB(이월),37000.0,1342000.0,241500.0,110000.0,990500.0,41271.0,59784.0,18513,1090540.0,45439.0,63952.0,0.101,100040.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1342000.0,632500.0,510000.0,199500.0,8312.0,118312.0,110000,299500.0,12479.0,122479.0,0.5012531328320802,100000.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,기기변경,공시,Y 스페셜,100000.0,1342000.0,575000.0,510000.0,257000.0,10708.0,110708.0,100000,357000.0,14875.0,114875.0,0.38910505836575876,100000.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1342000.0,575000.0,510000.0,257000.0,10708.0,100708.0,90000,357000.0,14875.0,104875.0,0.38910505836575876,100000.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,기기변경,공시,5G 심플 30GB,61000.0,1342000.0,381800.0,150000.0,810200.0,33758.0,94758.0,61000,910200.0,37925.0,98925.0,0.12342631449024932,100000.0
2025. 7. 14,KT,애플,AIP16(PS),아이폰 16 플러스,128GB,맥스,기기변경,공시,5G 슬림 4GB(이월),37000.0,1342000.0,241500.0,60000.0,1040500.0,43354.0,61867.0,18513,1140500.0,47521.0,66034.0,0.09610764055742431,100000.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2229700.0,575000.0,180000.0,1474700.0,61446.0,171446.0,110000,1577929.0,65747.0,175747.0,0.07,103229.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,신규가입,공시,Y 스페셜,100000.0,2229700.0,575000.0,180000.0,1474700.0,61446.0,161446.0,100000,1577929.0,65747.0,165747.0,0.07,103229.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,2229700.0,575000.0,130000.0,1524700.0,63529.0,153529.0,90000,1631429.0,67976.0,157976.0,0.07,106729.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,신규가입,공시,5G 심플 30GB,61000.0,2229700.0,381800.0,150000.0,1697900.0,70746.0,131746.0,61000,1816753.0,75698.0,136698.0,0.07,118853.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,신규가입,공시,5G 슬림 4GB(이월),37000.0,2229700.0,241500.0,110000.0,1878200.0,78258.0,96771.0,18513,2009674.0,83736.0,102249.0,0.07,131474.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2229700.0,575000.0,630000.0,1024700.0,42696.0,152696.0,110000,1125121.0,46880.0,156880.0,0.098,100421.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,번호이동,공시,Y 스페셜,100000.0,2229700.0,575000.0,380000.0,1274700.0,53112.0,153112.0,100000,1374700.0,57279.0,157279.0,0.07844983133286264,100000.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,2229700.0,575000.0,230000.0,1424700.0,59362.0,149362.0,90000,1524700.0,63529.0,153529.0,0.07019021548396154,100000.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,2229700.0,381800.0,150000.0,1697900.0,70746.0,131746.0,61000,1816753.0,75698.0,136698.0,0.07,118853.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,번호이동,공시,5G 슬림 4GB(이월),37000.0,2229700.0,241500.0,110000.0,1878200.0,78258.0,96771.0,18513,2009674.0,83736.0,102249.0,0.07,131474.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2229700.0,575000.0,490000.0,1164700.0,48529.0,158529.0,110000,1264864.0,52703.0,162703.0,0.086,100164.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,기기변경,공시,Y 스페셜,100000.0,2229700.0,575000.0,440000.0,1214700.0,50612.0,150612.0,100000,1314700.0,54779.0,154779.0,0.08232485387338437,100000.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,2229700.0,575000.0,140000.0,1514700.0,63112.0,153112.0,90000,1620729.0,67530.0,157530.0,0.07,106029.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,기기변경,공시,5G 심플 30GB,61000.0,2229700.0,381800.0,100000.0,1747900.0,72829.0,133829.0,61000,1870253.0,77927.0,138927.0,0.07,122353.0
2025. 7. 14,KT,삼성,SM-F956,갤럭시 Z 폴드 6,256GB,맥스,기기변경,공시,5G 슬림 4GB(이월),37000.0,2229700.0,241500.0,60000.0,1928200.0,80342.0,98855.0,18513,2063174.0,85966.0,104479.0,0.07,134974.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1485000.0,690000.0,180000.0,615000.0,25625.0,135625.0,110000,715245.0,29802.0,139802.0,0.163,100245.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,신규가입,공시,Y 스페셜,100000.0,1485000.0,690000.0,180000.0,615000.0,25625.0,125625.0,100000,715245.0,29802.0,129802.0,0.163,100245.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1485000.0,690000.0,130000.0,665000.0,27708.0,117708.0,90000,765000.0,31875.0,121875.0,0.15037593984962405,100000.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,신규가입,공시,5G 심플 30GB,61000.0,1485000.0,433500.0,150000.0,901500.0,37562.0,98562.0,61000,1001566.0,41732.0,102732.0,0.111,100066.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,신규가입,공시,5G 슬림 4GB(이월),37000.0,1485000.0,225400.0,110000.0,1149600.0,47900.0,66413.0,18513,1249615.0,52067.0,70580.0,0.087,100015.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1485000.0,690000.0,630000.0,165000.0,6875.0,116875.0,110000,265000.0,11042.0,121042.0,0.6060606060606061,100000.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,번호이동,공시,Y 스페셜,100000.0,1485000.0,690000.0,380000.0,415000.0,17292.0,117292.0,100000,515015.0,21459.0,121459.0,0.241,100015.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1485000.0,690000.0,230000.0,565000.0,23542.0,113542.0,90000,665005.0,27709.0,117709.0,0.177,100005.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,1485000.0,433500.0,150000.0,901500.0,37562.0,98562.0,61000,1001566.0,41732.0,102732.0,0.111,100066.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,번호이동,공시,5G 슬림 4GB(이월),37000.0,1485000.0,225400.0,110000.0,1149600.0,47900.0,66413.0,18513,1249615.0,52067.0,70580.0,0.087,100015.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1485000.0,690000.0,490000.0,305000.0,12708.0,122708.0,110000,405040.0,16877.0,126877.0,0.328,100040.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,기기변경,공시,Y 스페셜,100000.0,1485000.0,690000.0,440000.0,355000.0,14792.0,114792.0,100000,455110.0,18963.0,118963.0,0.282,100110.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1485000.0,690000.0,140000.0,655000.0,27292.0,117292.0,90000,755215.0,31467.0,121467.0,0.153,100215.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,기기변경,공시,5G 심플 30GB,61000.0,1485000.0,433500.0,100000.0,951500.0,39646.0,100646.0,61000,1051500.0,43812.0,104812.0,0.10509721492380451,100000.0
2025. 7. 14,KT,삼성,SM-F741,갤럭시 Z 플립 6,256GB,맥스,기기변경,공시,5G 슬림 4GB(이월),37000.0,1485000.0,225400.0,60000.0,1199600.0,49983.0,68496.0,18513,1299600.0,54150.0,72663.0,0.08336112037345782,100000.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1155000.0,690000.0,230000.0,235000.0,9792.0,119792.0,110000,335110.0,13963.0,123963.0,0.426,100110.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,신규가입,공시,Y 스페셜,100000.0,1155000.0,690000.0,230000.0,235000.0,9792.0,109792.0,100000,335110.0,13963.0,113963.0,0.426,100110.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1155000.0,690000.0,180000.0,285000.0,11875.0,101875.0,90000,385035.0,16043.0,106043.0,0.351,100035.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,신규가입,공시,5G 심플 30GB,61000.0,1155000.0,483000.0,150000.0,522000.0,21750.0,82750.0,61000,622224.0,25926.0,86926.0,0.192,100224.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,신규가입,공시,5G 슬림 4GB(이월),37000.0,1155000.0,308200.0,110000.0,736800.0,30700.0,49213.0,18513,837005.0,34875.0,53388.0,0.136,100205.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1155000.0,690000.0,750000.0,-285000.0,-11875.0,98125.0,110000,-184965.0,-7707.0,102293.0,0.351,100035.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,번호이동,공시,Y 스페셜,100000.0,1155000.0,690000.0,700000.0,-235000.0,-9792.0,90208.0,100000,-134890.0,-5620.0,94380.0,0.426,100110.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1155000.0,690000.0,250000.0,215000.0,8958.0,98958.0,90000,315000.0,13125.0,103125.0,0.46511627906976744,100000.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,1155000.0,483000.0,150000.0,522000.0,21750.0,82750.0,61000,622224.0,25926.0,86926.0,0.192,100224.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,번호이동,공시,5G 슬림 4GB(이월),37000.0,1155000.0,308200.0,110000.0,736800.0,30700.0,49213.0,18513,837005.0,34875.0,53388.0,0.136,100205.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1155000.0,690000.0,620000.0,-155000.0,-6458.0,103542.0,110000,-55000.0,-2292.0,107708.0,0.6451612903225806,100000.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,기기변경,공시,Y 스페셜,100000.0,1155000.0,690000.0,570000.0,-105000.0,-4375.0,95625.0,100000,-5000.0,-208.0,99792.0,0.9523809523809523,100000.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1155000.0,690000.0,190000.0,275000.0,11458.0,101458.0,90000,375100.0,15629.0,105629.0,0.364,100100.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,기기변경,공시,5G 심플 30GB,61000.0,1155000.0,483000.0,100000.0,572000.0,23833.0,84833.0,61000,672100.0,28004.0,89004.0,0.175,100100.0
2025. 7. 14,KT,삼성,SM-S921,갤럭시 S24,128GB,맥스,기기변경,공시,5G 슬림 4GB(이월),37000.0,1155000.0,308200.0,60000.0,786800.0,32783.0,51296.0,18513,886800.0,36950.0,55463.0,0.12709710218607015,100000.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1353000.0,690000.0,230000.0,433000.0,18042.0,128042.0,110000,533023.0,22209.0,132209.0,0.231,100023.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,신규가입,공시,Y 스페셜,100000.0,1353000.0,690000.0,230000.0,433000.0,18042.0,118042.0,100000,533023.0,22209.0,122209.0,0.231,100023.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1353000.0,690000.0,180000.0,483000.0,20125.0,110125.0,90000,583000.0,24292.0,114292.0,0.2070393374741201,100000.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,신규가입,공시,5G 심플 30GB,61000.0,1353000.0,483000.0,150000.0,720000.0,30000.0,91000.0,61000,820080.0,34170.0,95170.0,0.139,100080.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,신규가입,공시,5G 슬림 4GB(이월),37000.0,1353000.0,308200.0,110000.0,934800.0,38950.0,57463.0,18513,1034824.0,43118.0,61631.0,0.107,100024.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1353000.0,690000.0,750000.0,-87000.0,-3625.0,106375.0,110000,13000.0,542.0,110542.0,1.1494252873563218,100000.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,번호이동,공시,Y 스페셜,100000.0,1353000.0,690000.0,700000.0,-37000.0,-1542.0,98458.0,100000,63011.0,2625.0,102625.0,2.703,100011.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1353000.0,690000.0,250000.0,413000.0,17208.0,107208.0,90000,513000.0,21375.0,111375.0,0.24213075060532688,100000.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,1353000.0,483000.0,150000.0,720000.0,30000.0,91000.0,61000,820080.0,34170.0,95170.0,0.139,100080.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,번호이동,공시,5G 슬림 4GB(이월),37000.0,1353000.0,308200.0,110000.0,934800.0,38950.0,57463.0,18513,1034824.0,43118.0,61631.0,0.107,100024.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1353000.0,690000.0,620000.0,43000.0,1792.0,111792.0,110000,143018.0,5959.0,115959.0,2.326,100018.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,기기변경,공시,Y 스페셜,100000.0,1353000.0,690000.0,570000.0,93000.0,3875.0,103875.0,100000,193000.0,8042.0,108042.0,1.075268817204301,100000.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1353000.0,690000.0,190000.0,473000.0,19708.0,109708.0,90000,573000.0,23875.0,113875.0,0.21141649048625794,100000.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,기기변경,공시,5G 심플 30GB,61000.0,1353000.0,483000.0,100000.0,770000.0,32083.0,93083.0,61000,870100.0,36254.0,97254.0,0.13,100100.0
2025. 7. 14,KT,삼성,SM-S926,갤럭시 S24 플러스,256GB,맥스,기기변경,공시,5G 슬림 4GB(이월),37000.0,1353000.0,308200.0,60000.0,984800.0,41033.0,59546.0,18513,1085250.0,45219.0,63732.0,0.102,100450.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1698400.0,690000.0,230000.0,778400.0,32433.0,142433.0,110000,878400.0,36600.0,146600.0,0.12846865364850976,100000.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,신규가입,공시,Y 스페셜,100000.0,1698400.0,690000.0,230000.0,778400.0,32433.0,132433.0,100000,878400.0,36600.0,136600.0,0.12846865364850976,100000.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1698400.0,690000.0,180000.0,828400.0,34517.0,124517.0,90000,928636.0,38693.0,128693.0,0.121,100236.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,신규가입,공시,5G 심플 30GB,61000.0,1698400.0,483000.0,150000.0,1065400.0,44392.0,105392.0,61000,1165548.0,48564.0,109564.0,0.094,100148.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,신규가입,공시,5G 슬림 4GB(이월),37000.0,1698400.0,308200.0,110000.0,1280200.0,53342.0,71855.0,18513,1380200.0,57508.0,76021.0,0.07811279487580065,100000.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1698400.0,690000.0,750000.0,258400.0,10767.0,120767.0,110000,358401.0,14933.0,124933.0,0.387,100001.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,번호이동,공시,Y 스페셜,100000.0,1698400.0,690000.0,700000.0,308400.0,12850.0,112850.0,100000,408400.0,17017.0,117017.0,0.324254215304799,100000.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1698400.0,690000.0,250000.0,758400.0,31600.0,121600.0,90000,858509.0,35771.0,125771.0,0.132,100109.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,번호이동,공시,5G 심플 30GB,61000.0,1698400.0,483000.0,150000.0,1065400.0,44392.0,105392.0,61000,1165548.0,48564.0,109564.0,0.094,100148.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,번호이동,공시,5G 슬림 4GB(이월),37000.0,1698400.0,308200.0,110000.0,1280200.0,53342.0,71855.0,18513,1380200.0,57508.0,76021.0,0.07811279487580065,100000.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,1698400.0,690000.0,620000.0,388400.0,16183.0,126183.0,110000,488400.0,20350.0,130350.0,0.25746652935118436,100000.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,기기변경,공시,Y 스페셜,100000.0,1698400.0,690000.0,570000.0,438400.0,18267.0,118267.0,100000,538400.0,22433.0,122433.0,0.2281021897810219,100000.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,기기변경,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,1698400.0,690000.0,190000.0,818400.0,34100.0,124100.0,90000,918400.0,38267.0,128267.0,0.12218963831867058,100000.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,기기변경,공시,5G 심플 30GB,61000.0,1698400.0,483000.0,100000.0,1115400.0,46475.0,107475.0,61000,1215786.0,50658.0,111658.0,0.09,100386.0
2025. 7. 14,KT,삼성,SM-S928,갤럭시 S24 울트라,256GB,맥스,기기변경,공시,5G 슬림 4GB(이월),37000.0,1698400.0,308200.0,60000.0,1330200.0,55425.0,73938.0,18513,1430200.0,59592.0,78105.0,0.07517666516313336,100000.0
2025. 7. 14,KT,애플,AIP15PM,아이폰 15 프로 맥스,256GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2277000.0,690000.0,180000.0,1407000.0,58625.0,168625.0,110000,1507000.0,62792.0,172792.0,0.07107320540156362,100000.0
2025. 7. 14,KT,애플,AIP15PM,아이폰 15 프로 맥스,256GB,맥스,신규가입,공시,Y 스페셜,100000.0,2277000.0,690000.0,180000.0,1407000.0,58625.0,158625.0,100000,1507000.0,62792.0,162792.0,0.07107320540156362,100000.0
2025. 7. 14,KT,애플,AIP15PM,아이폰 15 프로 맥스,256GB,맥스,신규가입,공시,(유튜브 프리미엄) 초이스 베이직,90000.0,2277000.0,690000.0,130000.0,1457000.0,60708.0,150708.0,90000,1558990.0,64958.0,154958.0,0.07,101990.0
2025. 7. 14,KT,애플,AIP15PM,아이폰 15 프로 맥스,256GB,맥스,신규가입,공시,5G 심플 30GB,61000.0,2277000.0,433500.0,130000.0,1713500.0,71396.0,132396.0,61000,1833445.0,76394.0,137394.0,0.07,119945.0
2025. 7. 14,KT,애플,AIP15PM,아이폰 15 프로 맥스,256GB,맥스,신규가입,공시,5G 슬림 4GB(이월),37000.0,2277000.0,225400.0,110000.0,1941600.0,80900.0,99413.0,18513,2077512.0,86563.0,105076.0,0.07,135912.0
2025. 7. 14,KT,애플,AIP15PM,아이폰 15 프로 맥스,256GB,맥스,번호이동,공시,(유튜브 프리미엄) 초이스 스페셜,110000.0,2277000.0,690000.0,770000.0,817000.0,34042.0,144042.0,110000,917000.0,38208.0,148208.0,0.12239902080783353,100000.0
